"","key","gene.x","beta.x","lfsr.x","cell.x","region.x","beta.y","s2","stdev","p","gene.y","region.y","cell.y","lfsr.y","bias","match"
"67389","Fusiform_Gyrus VIP AC137761.1","AC137761.1",-0.211584985740781,0.0132410762362818,"VIP","Fusiform_Gyrus",0.113953553002815,1.67245542952874,0.14632067072329,0.55177533159812,"AC137761.1","Fusiform_Gyrus","VIP",0.869470748553169,"ns","diff"
"67396","Inferior_Lateral_TemporalOccipital L6b AC137761.1","AC137761.1",-0.251016072184274,0.00050496117283394,"L6b","Inferior_Lateral_TemporalOccipital",0.0167850832424472,0.679556116208673,0.221292028594025,0.927418307688803,"AC137761.1","Inferior_Lateral_TemporalOccipital","L6b",0.999096415184688,"ns","diff"
"67417","Intraparietal_sulcus OPC AC137761.1","AC137761.1",-0.285437093409462,0.00251398158653704,"OPC","Intraparietal_sulcus",0.00683761673397854,0.491226816420603,0.452632985414114,0.9829522166689,"AC137761.1","Intraparietal_sulcus","OPC",0.999620821152126,"ns","diff"
"67420","Intraparietal_sulcus SST AC137761.1","AC137761.1",-0.22760228617468,0.00279011130407691,"SST","Intraparietal_sulcus",0.00110706763885826,1.38489073960425,0.19790097495104,0.996240455205026,"AC137761.1","Intraparietal_sulcus","SST",0.999405356051071,"ns","diff"
"67423","Retrosplenial_cortex Chandelier AC137761.1","AC137761.1",-0.207297941816232,0.0259249500182299,"Chandelier","Retrosplenial_cortex",0.106682186362347,0.808212023711204,0.460591204193647,0.79871037489086,"AC137761.1","Retrosplenial_cortex","Chandelier",0.998429368085345,"ns","diff"
"67856","Caudal_Insula PVALB AC138305.1","AC138305.1",0.427487771494256,0.0154291290397587,"PVALB","Caudal_Insula",-0.502010784468336,9.38431070391651,0.186155855082344,0.386564587588856,"AC138305.1","Caudal_Insula","PVALB",0.963674798677604,"ns","diff"
"67864","Inferior_Lateral_TemporalOccipital Chandelier AC138305.1","AC138305.1",0.459973364866468,0.00262988901683718,"Chandelier","Inferior_Lateral_TemporalOccipital",-0.279332203369009,1.18569716049613,0.528816099444993,0.63130452015108,"AC138305.1","Inferior_Lateral_TemporalOccipital","Chandelier",0.982176369647801,"ns","diff"
"67870","Inferior_Lateral_TemporalOccipital PVALB AC138305.1","AC138305.1",0.492884843150385,0.000870800242409047,"PVALB","Inferior_Lateral_TemporalOccipital",-0.0432738329825337,7.73196209972045,0.188469982951785,0.934820293249164,"AC138305.1","Inferior_Lateral_TemporalOccipital","PVALB",0.992341924795011,"ns","diff"
"67947","Fusiform_Gyrus PAX6 AC138512.1","AC138512.1",-0.290681720976514,0.00370064829323757,"PAX6","Fusiform_Gyrus",0.0389977197139162,1.17797248217284,0.298358194456108,0.904937650822454,"AC138512.1","Fusiform_Gyrus","PAX6",0.986310832586096,"ns","diff"
"68084","Angular_Gyrus OPC AC138649.1","AC138649.1",-0.212458809584577,0.0106163528825765,"OPC","Angular_Gyrus",0.155297841152152,1.47965357165256,0.541235498758139,0.815356559231221,"AC138649.1","Angular_Gyrus","OPC",0.949854485830851,"ns","diff"
"68085","Angular_Gyrus PAX6 AC138649.1","AC138649.1",0.110691514747451,0.0298063531210252,"PAX6","Angular_Gyrus",-0.440326007768858,0.769134326163781,0.340911650391329,0.154493702585686,"AC138649.1","Angular_Gyrus","PAX6",0.988445249805665,"ns","diff"
"68088","Angular_Gyrus VIP AC138649.1","AC138649.1",0.0828262122196722,0.0484009523558102,"VIP","Angular_Gyrus",-0.0131443527060604,1.20758645854862,0.155938934851032,0.939443101876267,"AC138649.1","Angular_Gyrus","VIP",0.999878526925641,"ns","diff"
"68090","Caudal_Insula Chandelier AC138649.1","AC138649.1",0.108060677858346,0.0279888134573152,"Chandelier","Caudal_Insula",-0.0934243737661671,0.795662464103965,0.273893918659108,0.704577682121054,"AC138649.1","Caudal_Insula","Chandelier",0.999453581894303,"ns","diff"
"68121","Inferior_Lateral_TemporalOccipital Chandelier AC138649.1","AC138649.1",0.195688881782954,0.0146459585526029,"Chandelier","Inferior_Lateral_TemporalOccipital",-0.089883511425946,1.32639115298573,0.295140888654187,0.793344290044693,"AC138649.1","Inferior_Lateral_TemporalOccipital","Chandelier",0.99671341286994,"ns","diff"
"68126","Inferior_Lateral_TemporalOccipital L6b AC138649.1","AC138649.1",0.115541668170079,0.0280764734890904,"L6b","Inferior_Lateral_TemporalOccipital",-0.164968110323954,1.88095339443292,0.153171737832328,0.439625841608543,"AC138649.1","Inferior_Lateral_TemporalOccipital","L6b",0.999096415184688,"ns","diff"
"68131","Inferior_Lateral_TemporalOccipital PAX6 AC138649.1","AC138649.1",0.101880400968918,0.0369692754972151,"PAX6","Inferior_Lateral_TemporalOccipital",-0.940058064824837,1.58482965599109,0.293699186998111,0.0178460156466636,"AC138649.1","Inferior_Lateral_TemporalOccipital","PAX6",0.915236214985164,"ns","diff"
"68136","Intraparietal_sulcus Chandelier AC138649.1","AC138649.1",0.133542719922434,0.0187998139058361,"Chandelier","Intraparietal_sulcus",-0.188503662538488,1.47430441312369,0.266718550106561,0.564797758664511,"AC138649.1","Intraparietal_sulcus","Chandelier",0.975129589494674,"ns","diff"
"68138","Intraparietal_sulcus L4IT AC138649.1","AC138649.1",0.129743086748898,0.0159351040387642,"L4IT","Intraparietal_sulcus",-0.0276986068527645,3.52267856625424,0.0971388496325818,0.880409256100973,"AC138649.1","Intraparietal_sulcus","L4IT",0.994293804326824,"ns","diff"
"68139","Intraparietal_sulcus L56NP AC138649.1","AC138649.1",0.0818526142208961,0.048114130776224,"L56NP","Intraparietal_sulcus",-0.0804199556570016,2.63352014368333,0.137326983891096,0.720669295166025,"AC138649.1","Intraparietal_sulcus","L56NP",0.995918997198312,"ns","diff"
"68140","Intraparietal_sulcus L5IT AC138649.1","AC138649.1",0.171514070307669,0.0145748073984337,"L5IT","Intraparietal_sulcus",-0.0850238807364505,4.33870943371303,0.0898809380262975,0.653479577459959,"AC138649.1","Intraparietal_sulcus","L5IT",0.932443023445378,"ns","diff"
"68141","Intraparietal_sulcus L6b AC138649.1","AC138649.1",0.108773237314181,0.0277802407218364,"L6b","Intraparietal_sulcus",-0.18425967123243,2.66045648042271,0.14110372748949,0.430198952517096,"AC138649.1","Intraparietal_sulcus","L6b",0.999728735682,"ns","diff"
"68143","Intraparietal_sulcus L6IT AC138649.1","AC138649.1",0.0835434258692375,0.0448494859133474,"L6IT","Intraparietal_sulcus",-0.156630134035111,3.37192197756696,0.0962821583178541,0.383670342511591,"AC138649.1","Intraparietal_sulcus","L6IT",0.916332668031851,"ns","diff"
"68144","Intraparietal_sulcus LAMP5 AC138649.1","AC138649.1",0.0859500247577883,0.0444873428496265,"LAMP5","Intraparietal_sulcus",-0.223072870437151,2.76766619101631,0.171146135294233,0.440013268926767,"AC138649.1","Intraparietal_sulcus","LAMP5",0.996610699605712,"ns","diff"
"68147","Intraparietal_sulcus PVALB AC138649.1","AC138649.1",0.0941598371686589,0.0325142587529526,"PVALB","Intraparietal_sulcus",-0.0903758552911516,2.63472439755459,0.116538317620686,0.636672339918884,"AC138649.1","Intraparietal_sulcus","PVALB",0.976373572604683,"ns","diff"
"68160","Retrosplenial_cortex OPC AC138649.1","AC138649.1",-0.411265564900425,0.0111411013480748,"OPC","Retrosplenial_cortex",0.969336917908128,1.70546618593449,0.508403529219458,0.158208717920433,"AC138649.1","Retrosplenial_cortex","OPC",0.999043408998884,"ns","diff"
"68736","Angular_Gyrus PAX6 AC145350.2","AC145350.2",-0.198351169312764,0.00159648153854686,"PAX6","Angular_Gyrus",0.143538104890844,1.30108452967947,0.271924966998419,0.647917425944264,"AC145350.2","Angular_Gyrus","PAX6",0.998082685904311,"ns","diff"
"68741","Caudal_Insula Astro AC145350.2","AC145350.2",-0.252690488356851,0.0035725302597881,"Astro","Caudal_Insula",0.105323509034916,1.4891223945489,0.54689920299569,0.875682103251675,"AC145350.2","Caudal_Insula","Astro",0.977477596074445,"ns","diff"
"68743","Caudal_Insula Chandelier AC145350.2","AC145350.2",-0.183187813283852,0.00811780205307477,"Chandelier","Caudal_Insula",0.0264785240625258,1.42914150816265,0.198459953041203,0.911801242463762,"AC145350.2","Caudal_Insula","Chandelier",0.999988615097673,"ns","diff"
"68759","Fusiform_Gyrus Astro AC145350.2","AC145350.2",-0.16600032959506,0.0356621366302838,"Astro","Fusiform_Gyrus",0.0323296522705805,1.14371773421411,0.600694930996504,0.960190096970507,"AC145350.2","Fusiform_Gyrus","Astro",0.999446398139337,"ns","diff"
"68771","Fusiform_Gyrus OPC AC145350.2","AC145350.2",-0.213932028157481,0.00276459182401434,"OPC","Fusiform_Gyrus",0.0217321904151291,0.966282485072139,0.373217176546931,0.95314506389859,"AC145350.2","Fusiform_Gyrus","OPC",0.997724182659168,"ns","diff"
"68774","Fusiform_Gyrus SST AC145350.2","AC145350.2",-0.159958647174257,0.0431850105231398,"SST","Fusiform_Gyrus",0.0192902686791596,1.45789545293061,0.141148976398226,0.910642642508156,"AC145350.2","Fusiform_Gyrus","SST",0.98161832849189,"ns","diff"
"68777","Inferior_Lateral_TemporalOccipital Astro AC145350.2","AC145350.2",-0.274813522387781,0.00499332307116429,"Astro","Inferior_Lateral_TemporalOccipital",0.16823178807823,1.18668209522641,0.514041447508092,0.766172162919056,"AC145350.2","Inferior_Lateral_TemporalOccipital","Astro",0.939031177778034,"ns","diff"
"68794","Intraparietal_sulcus ADARB2 AC145350.2","AC145350.2",-0.190021388547778,0.00510535943640211,"ADARB2","Intraparietal_sulcus",0.0822269293685665,1.07266351883503,0.219454049570797,0.720284560612106,"AC145350.2","Intraparietal_sulcus","ADARB2",0.998433259194131,"ns","diff"
"68803","Intraparietal_sulcus L6CT AC145350.2","AC145350.2",-0.167518321373862,0.0228267243468381,"L6CT","Intraparietal_sulcus",0.180735861262507,1.29603958495023,0.154126100279106,0.311200210860609,"AC145350.2","Intraparietal_sulcus","L6CT",0.998790094652956,"ns","diff"
"69115","Angular_Gyrus ADARB2 AC233296.1","AC233296.1",0.126130735422104,0.0372324579176654,"ADARB2","Angular_Gyrus",-0.00948718392277748,1.21387374271972,0.137352662276598,0.950506087905056,"AC233296.1","Angular_Gyrus","ADARB2",0.998416629756275,"ns","diff"
"69117","Angular_Gyrus BEC AC233296.1","AC233296.1",0.321901307107826,0.0465576850075858,"BEC","Angular_Gyrus",-0.455343148222157,5.21005669329096,0.393873638888648,0.616329059071674,"AC233296.1","Angular_Gyrus","BEC",0.99990666151338,"ns","diff"
"69124","Angular_Gyrus L6CT AC233296.1","AC233296.1",0.171709937699915,0.0262857406235404,"L6CT","Angular_Gyrus",-0.0851899201171333,1.44699410966699,0.200569105275522,0.72717499216638,"AC233296.1","Angular_Gyrus","L6CT",0.999649455282172,"ns","diff"
"69140","Caudal_Insula L56NP AC233296.1","AC233296.1",0.160088315103249,0.0281545923582552,"L56NP","Caudal_Insula",-0.0714673851743552,2.3479218532852,0.214630277097201,0.829444957580516,"AC233296.1","Caudal_Insula","L56NP",0.999848754108825,"ns","diff"
"69154","Fusiform_Gyrus Astro AC233296.1","AC233296.1",0.17260969910659,0.0216296233114507,"Astro","Fusiform_Gyrus",-0.131172973648999,3.12490932381964,0.375747087591479,0.844755373688926,"AC233296.1","Fusiform_Gyrus","Astro",0.999446398139337,"ns","diff"
"69203","Intraparietal_sulcus Micro AC233296.1","AC233296.1",0.271848010114626,0.00571221559189257,"Micro","Intraparietal_sulcus",-0.0764381782764025,1.04262322300375,0.612039220890203,0.903300339844205,"AC233296.1","Intraparietal_sulcus","Micro",0.999462809011871,"ns","diff"
"69215","Retrosplenial_cortex L4IT AC233296.1","AC233296.1",0.132427623813255,0.0463794277990355,"L4IT","Retrosplenial_cortex",-0.189129349422252,4.20317701945199,0.201267122606165,0.651153935661776,"AC233296.1","Retrosplenial_cortex","L4IT",0.999911002338269,"ns","diff"
"69216","Retrosplenial_cortex L56NP AC233296.1","AC233296.1",0.186188311848342,0.00959598275314059,"L56NP","Retrosplenial_cortex",-0.0132019979682103,1.03994285293261,0.318751619989033,0.967957080692277,"AC233296.1","Retrosplenial_cortex","L56NP",0.99998248684415,"ns","diff"
"69416","Angular_Gyrus Chandelier AC239809.3","AC239809.3",-0.0799687177694317,0.0270550359465389,"Chandelier","Angular_Gyrus",0.0668066841842432,0.801076493342347,0.157972600487829,0.640091432532602,"AC239809.3","Angular_Gyrus","Chandelier",0.99533625478555,"ns","diff"
"69427","Angular_Gyrus PAX6 AC239809.3","AC239809.3",-0.0800126878447791,0.0269763249265069,"PAX6","Angular_Gyrus",0.0405493952025644,1.06633594939848,0.171171121037567,0.820598861397045,"AC239809.3","Angular_Gyrus","PAX6",0.998082685904311,"ns","diff"
"69442","Caudal_Insula Oligo AC239809.3","AC239809.3",-0.0796241832388734,0.027179361465021,"Oligo","Caudal_Insula",0.119625626824364,1.07910167065604,0.320959342308238,0.722443076569869,"AC239809.3","Caudal_Insula","Oligo",0.916458025802313,"ns","diff"
"69449","Fusiform_Gyrus Astro AC239809.3","AC239809.3",-0.0799936633037882,0.0262144146600557,"Astro","Fusiform_Gyrus",0.231043844130675,0.803802177607303,0.310235537578214,0.412594530461896,"AC239809.3","Fusiform_Gyrus","Astro",0.98520833196109,"ns","diff"
"69459","Fusiform_Gyrus Oligo AC239809.3","AC239809.3",-0.0799504940793738,0.0269775384330535,"Oligo","Fusiform_Gyrus",0.0437306463346534,1.64054434651708,0.543046857670692,0.950407444765609,"AC239809.3","Fusiform_Gyrus","Oligo",0.999684573795596,"ns","diff"
"69467","Inferior_Lateral_TemporalOccipital Chandelier AC239809.3","AC239809.3",-0.079962332286797,0.0270976138642897,"Chandelier","Inferior_Lateral_TemporalOccipital",0.179842474999851,0.875258056604531,0.163717708983328,0.250020914685392,"AC239809.3","Inferior_Lateral_TemporalOccipital","Chandelier",0.948605298069216,"ns","diff"
"69469","Inferior_Lateral_TemporalOccipital L4IT AC239809.3","AC239809.3",-0.08011500296154,0.0269594276890783,"L4IT","Inferior_Lateral_TemporalOccipital",0.0144433344990622,1.45103359177,0.0776954655059048,0.878585247423259,"AC239809.3","Inferior_Lateral_TemporalOccipital","L4IT",0.994113091297057,"ns","diff"
"69474","Inferior_Lateral_TemporalOccipital L6IT AC239809.3","AC239809.3",-0.0800952900672184,0.0268767929927214,"L6IT","Inferior_Lateral_TemporalOccipital",0.0028021282612265,1.33625450470871,0.0815842066623508,0.976526168088617,"AC239809.3","Inferior_Lateral_TemporalOccipital","L6IT",0.996949260562902,"ns","diff"
"69479","Inferior_Lateral_TemporalOccipital PVALB AC239809.3","AC239809.3",-0.0800806225697492,0.0269022764195194,"PVALB","Inferior_Lateral_TemporalOccipital",0.0628108206166962,1.95332372915637,0.0855178559691843,0.603651877651442,"AC239809.3","Inferior_Lateral_TemporalOccipital","PVALB",0.979114180718152,"ns","diff"
"69484","Intraparietal_sulcus Chandelier AC239809.3","AC239809.3",-0.079957162879272,0.0270469608922361,"Chandelier","Intraparietal_sulcus",0.0639144186221392,1.12542849795491,0.140250152028337,0.670524844385088,"AC239809.3","Intraparietal_sulcus","Chandelier",0.980968273544726,"ns","diff"
"69488","Intraparietal_sulcus L5IT AC239809.3","AC239809.3",-0.0801246507547183,0.0267957778036904,"L5IT","Intraparietal_sulcus",0.00253507016522558,1.91771452787099,0.0709924996987358,0.979624091105683,"AC239809.3","Intraparietal_sulcus","L5IT",0.995154691097185,"ns","diff"
"69492","Intraparietal_sulcus LAMP5 AC239809.3","AC239809.3",-0.080065452987303,0.0268737479733214,"LAMP5","Intraparietal_sulcus",0.0769625286202436,2.42452743970556,0.0867125682552633,0.57327454403413,"AC239809.3","Intraparietal_sulcus","LAMP5",0.996610699605712,"ns","diff"
"69493","Intraparietal_sulcus Oligo AC239809.3","AC239809.3",-0.0800340377632583,0.0265648447844785,"Oligo","Intraparietal_sulcus",0.341602768030566,0.583175495388229,0.305492620749368,0.154648615188899,"AC239809.3","Intraparietal_sulcus","Oligo",0.999783658661741,"ns","diff"
"69497","Intraparietal_sulcus SST AC239809.3","AC239809.3",-0.0800725901525899,0.0264645516378681,"SST","Intraparietal_sulcus",0.0143490389687564,1.55848950354397,0.0960621223796032,0.905601376380367,"AC239809.3","Intraparietal_sulcus","SST",0.999211177039195,"ns","diff"
"69509","Retrosplenial_cortex LAMP5 AC239809.3","AC239809.3",-0.080092505355297,0.0263295097101386,"LAMP5","Retrosplenial_cortex",0.054947072480994,1.84555145750138,0.104784030183853,0.702754715028235,"AC239809.3","Retrosplenial_cortex","LAMP5",0.997565405542846,"ns","diff"
"69513","Retrosplenial_cortex PVALB AC239809.3","AC239809.3",-0.0801151920520043,0.026264788453391,"PVALB","Retrosplenial_cortex",0.00360308633985351,1.73182493333407,0.102444732623208,0.97890826104237,"AC239809.3","Retrosplenial_cortex","PVALB",0.999762753220577,"ns","diff"
"78526","Intraparietal_sulcus ADARB2 ADAL","ADAL",0.275878875717607,0.000487361118380519,"ADARB2","Intraparietal_sulcus",-0.0014104518782716,0.880405797695342,0.312864904737209,0.996201152450916,"ADAL","Intraparietal_sulcus","ADARB2",0.999405710442705,"ns","diff"
"78543","Retrosplenial_cortex ADARB2 ADAL","ADAL",0.285615187285529,0.000609597284261623,"ADARB2","Retrosplenial_cortex",-0.578558783249201,0.979113345409671,0.416285889830571,0.171867615706665,"ADAL","Retrosplenial_cortex","ADARB2",0.999492647473012,"ns","diff"
"89352","Angular_Gyrus OPC AGAP9","AGAP9",0.224582110686973,4.8959220554635e-05,"OPC","Angular_Gyrus",-0.0147105233997733,0.887642931489221,0.407411637580242,0.969719543339029,"AGAP9","Angular_Gyrus","OPC",0.991855681670258,"ns","diff"
"89359","Caudal_Insula BEC AGAP9","AGAP9",0.224257854723302,7.36861845342331e-05,"BEC","Caudal_Insula",-0.411464349073526,1.02014037678691,0.530494909393347,0.448102330710997,"AGAP9","Caudal_Insula","BEC",0.868324722506945,"ns","diff"
"89378","Fusiform_Gyrus BEC AGAP9","AGAP9",0.224186184727823,3.84346377598996e-05,"BEC","Fusiform_Gyrus",-0.138219360550021,0.884518534568967,0.503192434928236,0.772112477253887,"AGAP9","Fusiform_Gyrus","BEC",0.999219391484476,"ns","diff"
"89379","Fusiform_Gyrus Chandelier AGAP9","AGAP9",0.224348680763133,1.39200734919926e-05,"Chandelier","Fusiform_Gyrus",-0.0468957440849502,1.01480401887835,0.252637233078789,0.855002782305273,"AGAP9","Fusiform_Gyrus","Chandelier",0.984765609945953,"ns","diff"
"89415","Intraparietal_sulcus Astro AGAP9","AGAP9",0.224503694112833,2.27693309152706e-05,"Astro","Intraparietal_sulcus",-0.269970130154757,0.705844778695157,0.472211528291647,0.502512245570774,"AGAP9","Intraparietal_sulcus","Astro",0.927753098753812,"ns","diff"
"89427","Intraparietal_sulcus Oligo AGAP9","AGAP9",0.224497189154224,2.51437202375946e-05,"Oligo","Intraparietal_sulcus",-0.185471018062986,0.650109476162872,0.437371778243329,0.603219880727896,"AGAP9","Intraparietal_sulcus","Oligo",0.999783658661741,"ns","diff"
"89445","Retrosplenial_cortex Micro AGAP9","AGAP9",0.224176235580052,0.000169806456955283,"Micro","Retrosplenial_cortex",-0.136057036584142,0.657280129414833,0.756867859598892,0.825822124906667,"AGAP9","Retrosplenial_cortex","Micro",0.998510986565019,"ns","diff"
"89446","Retrosplenial_cortex Oligo AGAP9","AGAP9",0.224566667299871,4.61795492888878e-05,"Oligo","Retrosplenial_cortex",-0.00218424320852684,0.502810768044788,0.570815459319585,0.995739738981381,"AGAP9","Retrosplenial_cortex","Oligo",0.999498793627635,"ns","diff"
"90329","Angular_Gyrus Astro AGL","AGL",-0.0771265919046026,0.0137499783455707,"Astro","Angular_Gyrus",0.0914804347686111,0.953685495880288,0.363085564063335,0.798469799912619,"AGL","Angular_Gyrus","Astro",0.960656485995283,"ns","diff"
"90330","Angular_Gyrus BEC AGL","AGL",-0.0769436916081172,0.0142856708939891,"BEC","Angular_Gyrus",0.521173727812776,1.01734862723412,0.56227588513867,0.36565368171383,"AGL","Angular_Gyrus","BEC",0.99990666151338,"ns","diff"
"90341","Angular_Gyrus Oligo AGL","AGL",-0.0697518847296855,0.0138744530913985,"Oligo","Angular_Gyrus",0.74979508892251,0.747478277124742,0.84571669034604,0.315419319647802,"AGL","Angular_Gyrus","Oligo",0.641917417051829,"ns","diff"
"90362","Caudal_Insula PAX6 AGL","AGL",-0.0774509188121894,0.0109102142502882,"PAX6","Caudal_Insula",0.0398509805711056,0.737746671308633,0.126579257931469,0.716494414594166,"AGL","Caudal_Insula","PAX6",0.999955711061361,"ns","diff"
"90367","Fusiform_Gyrus Astro AGL","AGL",-0.077204560980692,0.0111249417503338,"Astro","Fusiform_Gyrus",0.849633507656222,0.975833843660579,0.306601097415811,0.00865853763748596,"AGL","Fusiform_Gyrus","Astro",0.904517760554614,"ns","diff"
"90368","Fusiform_Gyrus BEC AGL","AGL",-0.0770620579839132,0.0126964737187523,"BEC","Fusiform_Gyrus",0.969056782678656,1.16164161461442,0.497411486454521,0.0800370974506179,"AGL","Fusiform_Gyrus","BEC",0.999219391484476,"ns","diff"
"90374","Fusiform_Gyrus L6b AGL","AGL",-0.0777697778471481,0.0108414593695654,"L6b","Fusiform_Gyrus",0.0333661835111423,0.930427671862026,0.179493901958212,0.848643186546431,"AGL","Fusiform_Gyrus","L6b",0.987382692022344,"ns","diff"
"90378","Fusiform_Gyrus Micro AGL","AGL",-0.076373173721863,0.0154645662028116,"Micro","Fusiform_Gyrus",1.48922422160195,0.856993383879865,0.641379938620784,0.0165467525351118,"AGL","Fusiform_Gyrus","Micro",0.380175628294646,"ns","diff"
"90379","Fusiform_Gyrus Oligo AGL","AGL",-0.0772374046378185,0.0113527208349024,"Oligo","Fusiform_Gyrus",0.354333167075173,0.806604023943076,0.765519186208449,0.611166956550083,"AGL","Fusiform_Gyrus","Oligo",0.999684573795596,"ns","diff"
"90380","Fusiform_Gyrus OPC AGL","AGL",-0.0773663730815418,0.011028087625912,"OPC","Fusiform_Gyrus",0.567655836977552,0.759395479593372,0.31380789494827,0.0463212174425312,"AGL","Fusiform_Gyrus","OPC",0.997666163495863,"ns","diff"
"90381","Fusiform_Gyrus PAX6 AGL","AGL",-0.0775054256388235,0.0108470381398305,"PAX6","Fusiform_Gyrus",0.0329904216882273,0.866811654936178,0.140590646488083,0.80271182186084,"AGL","Fusiform_Gyrus","PAX6",0.972363461592956,"ns","diff"
"90386","Inferior_Lateral_TemporalOccipital Astro AGL","AGL",-0.0770714656733279,0.0141270982792687,"Astro","Inferior_Lateral_TemporalOccipital",0.040429499334742,1.19634297984462,0.29207294142828,0.900239179440318,"AGL","Inferior_Lateral_TemporalOccipital","Astro",0.974719424498234,"ns","diff"
"90397","Inferior_Lateral_TemporalOccipital Micro AGL","AGL",-0.0767220794898361,0.0158853637965695,"Micro","Inferior_Lateral_TemporalOccipital",0.586480299461982,0.825779291183514,0.696470737338643,0.36308177916038,"AGL","Inferior_Lateral_TemporalOccipital","Micro",0.947650803536031,"ns","diff"
"90400","Inferior_Lateral_TemporalOccipital PAX6 AGL","AGL",-0.0774100142470719,0.0109314564254209,"PAX6","Inferior_Lateral_TemporalOccipital",0.0455418409141872,0.821912860104059,0.17065709303904,0.771007019461227,"AGL","Inferior_Lateral_TemporalOccipital","PAX6",0.991872873169858,"ns","diff"
"90403","Inferior_Lateral_TemporalOccipital VIP AGL","AGL",-0.0776908219154027,0.010956229222602,"VIP","Inferior_Lateral_TemporalOccipital",0.00495205265919996,0.761981024525729,0.0896640663079021,0.950017942780073,"AGL","Inferior_Lateral_TemporalOccipital","VIP",0.996488889763307,"ns","diff"
"90406","Intraparietal_sulcus BEC AGL","AGL",-0.0769362955156542,0.0136404681135737,"BEC","Intraparietal_sulcus",1.05784786575389,1.05593672986127,0.483424608591638,0.0407052252090763,"AGL","Intraparietal_sulcus","BEC",0.998685554541824,"ns","diff"
"90419","Intraparietal_sulcus PAX6 AGL","AGL",-0.0774548646897007,0.0108511666597413,"PAX6","Intraparietal_sulcus",0.0151529740949865,0.692210650489812,0.167996341475402,0.914555828229063,"AGL","Intraparietal_sulcus","PAX6",0.997490670526371,"ns","diff"
"90421","Intraparietal_sulcus SST AGL","AGL",-0.0775919694566695,0.0109830342258677,"SST","Intraparietal_sulcus",0.0468412844645085,0.618317191870466,0.11186796861083,0.598522920996067,"AGL","Intraparietal_sulcus","SST",0.999211177039195,"ns","diff"
"90426","Retrosplenial_cortex Chandelier AGL","AGL",-0.0773662403944603,0.0110464879954799,"Chandelier","Retrosplenial_cortex",0.0204211507962588,0.777374835666636,0.200910304938271,0.90910599223119,"AGL","Retrosplenial_cortex","Chandelier",0.998429368085345,"ns","diff"
"90436","Retrosplenial_cortex Oligo AGL","AGL",-0.0777215356847136,0.0115231927237192,"Oligo","Retrosplenial_cortex",0.325760864049734,1.09117454115761,0.609381706447834,0.613583372492966,"AGL","Retrosplenial_cortex","Oligo",0.999498793627635,"ns","diff"
"90437","Retrosplenial_cortex OPC AGL","AGL",-0.0773591623707527,0.0115798764695864,"OPC","Retrosplenial_cortex",0.555448499812062,0.492411799401202,0.357469286142672,0.0372981134978301,"AGL","Retrosplenial_cortex","OPC",0.999043408998884,"ns","diff"
"90438","Retrosplenial_cortex PAX6 AGL","AGL",-0.0773697055554876,0.0109401328939945,"PAX6","Retrosplenial_cortex",0.0832450029452954,0.69159269600129,0.183993826841318,0.59153561395772,"AGL","Retrosplenial_cortex","PAX6",0.999512216751611,"ns","diff"
"90439","Retrosplenial_cortex PVALB AGL","AGL",-0.0776406412592983,0.0110019285047607,"PVALB","Retrosplenial_cortex",0.110979160902647,0.554000579581228,0.106903724039708,0.17638524551665,"AGL","Retrosplenial_cortex","PVALB",0.999762753220577,"ns","diff"
"90441","Retrosplenial_cortex VIP AGL","AGL",-0.0776048167524718,0.0109575536036327,"VIP","Retrosplenial_cortex",0.0598795265867569,0.548264334901268,0.102742974123107,0.438406366991742,"AGL","Retrosplenial_cortex","VIP",0.999934629641545,"ns","diff"
"96620","Caudal_Insula PAX6 AKR1E2","AKR1E2",-0.135887005013837,0.0434839777884274,"PAX6","Caudal_Insula",0.140099977647883,0.70208161266508,0.259633962289924,0.524396978601647,"AKR1E2","Caudal_Insula","PAX6",0.999955711061361,"ns","diff"
"96622","Caudal_Insula SST AKR1E2","AKR1E2",-0.145317613745249,0.039254636442691,"SST","Caudal_Insula",0.0508707721417951,1.62164052880199,0.164458273212601,0.809819669970335,"AKR1E2","Caudal_Insula","SST",0.997650810644562,"ns","diff"
"96636","Fusiform_Gyrus PAX6 AKR1E2","AKR1E2",-0.14870486370146,0.0308728808407591,"PAX6","Fusiform_Gyrus",0.123655263545997,1.24378141355829,0.290010485955428,0.704892257038138,"AKR1E2","Fusiform_Gyrus","PAX6",0.951146994284233,"ns","diff"
"96643","Inferior_Lateral_TemporalOccipital L4IT AKR1E2","AKR1E2",-0.148735345850026,0.0373912331311482,"L4IT","Inferior_Lateral_TemporalOccipital",0.0253111048760597,1.91360767626638,0.144275892598066,0.900089917983676,"AKR1E2","Inferior_Lateral_TemporalOccipital","L4IT",0.994113091297057,"ns","diff"
"96645","Inferior_Lateral_TemporalOccipital L5IT AKR1E2","AKR1E2",-0.143946777665574,0.0455322968747066,"L5IT","Inferior_Lateral_TemporalOccipital",0.0371379212127616,1.97722990315037,0.119753469133067,0.827208937026119,"AKR1E2","Inferior_Lateral_TemporalOccipital","L5IT",0.991821683402245,"ns","diff"
"96665","Intraparietal_sulcus OPC AKR1E2","AKR1E2",-0.165102325337649,0.0382434724779177,"OPC","Intraparietal_sulcus",0.342990853751413,0.979446701512341,0.462036251013415,0.45925916902883,"AKR1E2","Intraparietal_sulcus","OPC",0.993236694738308,"ns","diff"
